File Path,movieName_Disk,Size (GB),File Type,movieCode_IMDB,Title_IMDB,Year_IMDB,Genres_IMDB,Classified
D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Q-Z\Shola.Aur.Shabnam.1992.mkv,Shola_Aur_Shabnam_1992,1.29,.mkv,0105394,Shola Aur Shabnam,1992,"['Action', 'Comedy', 'Drama', 'Romance']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Q-Z\Sholay 1975_3D.mp4,Sholay 1975_3D,1.77,.mp4,24131468,S4 Episode 12: Sholay (1975) - with Sanjay Gadhvi,2022,['Talk-Show'],Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Q-Z\Sholay.1975.mkv,Sholay_1975,0.98,.mkv,0073707,Sholay,1975,"['Action', 'Adventure', 'Comedy', 'Drama', 'Musical', 'Thriller', 'Western']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Q-Z\Shootout at Lokhandwala (2007).mkv,Shootout At Lokhandwala (2007),0.89,.mkv,0811066,Shootout at Lokhandwala,2007,"['Action', 'Crime', 'Drama', 'History', 'Thriller']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Q-Z\Shootout At Wadala 2013.mp4,Shootout At Wadala 2013,1.45,.mp4,2301155,Shootout at Wadala,2013,"['Action', 'Biography', 'Crime']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Q-Z\Shootout at Wadala 2013_720p.mkv,Shootout At Wadala 2013_720P,0.76,.mkv,2301155,Shootout at Wadala,2013,"['Action', 'Biography', 'Crime']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Q-Z\Shor Se Shuruaat 2016.mkv,Shor Se Shuruaat 2016,1.5,.mkv,6346954,Shor Se Shuruaat,2016,['Drama'],Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Q-Z\Shubh Mangal Saavdhan (2017).mkv,Shubh Mangal Saavdhan (2017),1.42,.mkv,6971752,Shubh Mangal Savdhan,2017,"['Comedy', 'Romance']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Q-Z\Shuddh Desi Romance 2013.mkv,Shuddh Desi Romance 2013,0.89,.mkv,2988272,Shuddh Desi Romance,2013,"['Comedy', 'Drama', 'Romance']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Q-Z\Sikandar 2009.mkv,Sikandar 2009,3.16,.mkv,1278447,Sikandar,2009,"['Crime', 'Drama', 'Mystery', 'Thriller']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Q-Z\Silsila (1981).mkv,Silsila (1981),1.19,.mkv,0083081,Silsila,1981,"['Drama', 'Family', 'Romance']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Q-Z\Singam 3 (2017).mkv,Singam 3 (2017),1.48,.mkv,5323640,Singam 3,2017,"['Action', 'Crime', 'Thriller']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Q-Z\Singh is Kinng.mp4,Singh Is Kinng,1.31,.mp4,1146325,Singh Is King,2008,"['Action', 'Comedy', 'Crime', 'Drama', 'Romance']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Q-Z\Sirf_Tum_1999.mkv,Sirf_Tum_1999,1.26,.mkv,0244794,Only You,1999,"['Romance', 'Drama']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Q-Z\Sixteen.2013.mkv,Sixteen_2013,0.93,.mkv,0088128,Sixteen Candles,1984,"['Comedy', 'Romance']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Q-Z\Slumdog Millionaire (2008).mkv,Slumdog Millionaire (2008),0.99,.mkv,1010048,Slumdog Millionaire,2008,"['Crime', 'Drama', 'Romance']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Q-Z\Soch_Sanjay Kapoor.mp4,Soch_Sanjay Kapoor,1.02,.mp4,4331886,"Sonakshi Sinha, Arjun Kapoor, Manoj Bajpayee and Sanjay Kapoor",2015,"['Comedy', 'Talk-Show']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Q-Z\Son of Sardaar 2012.mkv,Son Of Sardaar 2012,1.22,.mkv,2178508,Son of Sardaar,2012,"['Action', 'Comedy', 'Romance']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Q-Z\Sonali Cable (2014).mkv,Sonali Cable (2014),0.68,.mkv,2871010,Sonali Cable,2014,"['Comedy', 'Drama']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Q-Z\Sonchiriya _2018.mkv,Sonchiriya _2018,1.37,.mkv,8108200,Sonchiriya,2019,"['Action', 'Crime', 'Drama', 'Western']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Q-Z\Soni 2019.mkv,Soni 2019,0.94,.mkv,8951692,Military Wives,2019,"['Comedy', 'Drama', 'Music']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Q-Z\Sonu Ke Titu Ki Sweety (2018).mkv,Sonu Ke Titu Ki Sweety (2018),1.27,.mkv,7581902,Sonu Ke Titu Ki Sweety,2018,"['Comedy', 'Romance']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Q-Z\Sonu Ke Titu Ki Sweety 2018.720p.mkv,Sonu Ke Titu Ki Sweety 2018_720P,1.2,.mkv,7581902,Sonu Ke Titu Ki Sweety,2018,"['Comedy', 'Romance']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Q-Z\Sooryavanshi (2021).mkv,Sooryavanshi (2021),1.25,.mkv,9531772,Sooryavanshi,2021,"['Action', 'Crime', 'Thriller']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Q-Z\SP Chauhan 2018.mkv,Sp Chauhan 2018,1.37,.mkv,11792414,Chauhan Saahab 2,2018,['Short'],Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Q-Z\Special.26.2013.mkv,Special_26_2013,0.66,.mkv,0203259,Law & Order: Special Victims Unit,1999,"['Crime', 'Drama', 'Mystery', 'Thriller']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Q-Z\Spirit 2012.avi,Spirit 2012,0.69,.avi,2302855,The 2012 Film Independent Spirit Awards,2012,['News'],Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Q-Z\Spirit 2012.avi,Spirit 2012,0.69,.avi,2302855,The 2012 Film Independent Spirit Awards,2012,['News'],Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Q-Z\Spirit 2012.srt,Spirit 2012,0.0,.srt,2302855,The 2012 Film Independent Spirit Awards,2012,['News'],Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Q-Z\Spirit 2012.srt,Spirit 2012,0.0,.srt,2302855,The 2012 Film Independent Spirit Awards,2012,['News'],Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Q-Z\StarScreenAwardsNight.mkv,Starscreenawardsnight,1.19,.mkv,11712720,26th Star Screen Awards,2019,['Reality-TV'],Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Q-Z\State_of_Siege_Temple_Attack_2021.mkv,State_Of_Siege_Temple_Attack_2021,0.91,.mkv,14418234,State of Siege: Temple Attack,2021,"['Action', 'Thriller']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Q-Z\Street Dancer 3D (2020).mkv,Street Dancer 3D (2020),1.17,.mkv,9648672,Street Dancer 3D,2020,"['Drama', 'Music']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Q-Z\Student Of The Year 2012.mkv,Student Of The Year 2012,0.98,.mkv,2172071,Student of the Year,2012,"['Comedy', 'Drama', 'Music', 'Romance', 'Sport']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Q-Z\STYJ2 (2021).mkv,Styj2 (2021),1.09,.mkv,14362458,Blood Thirsty 2021,2021,"['Short', 'Action']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Q-Z\Suhaag 1994.mkv,Suhaag 1994,0.81,.mkv,0111308,Suhaag,1994,"['Action', 'Comedy', 'Drama', 'Romance']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Q-Z\Sunday_2008.mkv,Sunday_2008,1.08,.mkv,0146838,Any Given Sunday,1999,"['Drama', 'Sport']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Q-Z\Super.Singh.2018.mkv,Super_Singh_2018,1.27,.mkv,5891348,Super Singh,2017,"['Action', 'Comedy', 'Fantasy']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Q-Z\Suraag_1982.webm,Suraag_1982,1.08,.webm,0456800,Suraag: The Clue,1999,['Crime'],Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Q-Z\Surkhi Bindi (2019).mkv,Surkhi Bindi (2019),0.86,.mkv,8908024,Surkhi Bindi,2019,['Drama'],Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Q-Z\Swades.avi,Swades,0.67,.avi,0367110,Swades,2004,"['Drama', 'Musical']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Q-Z\Taal 1999.mkv,Taal 1999,1.37,.mkv,0152836,Taal,1999,"['Drama', 'Musical', 'Romance']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Q-Z\Taalash.avi,Taalash,1.01,.avi,3787042,Taalash - Feat. Praher Vora,2014,"['Short', 'Music']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Q-Z\Table_No_21.avi,Table_No_21,1.45,.avi,21397580,Suitable Flesh,2023,"['Horror', 'Thriller']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Q-Z\Tahalka (1992).mp4,Tahalka (1992),1.91,.mp4,0423313,Tahalka,1992,"['Action', 'Adventure', 'Thriller']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Q-Z\Taish_2020.mkv,Taish_2020,1.63,.mkv,10840884,Taish,2020,"['Action', 'Thriller']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Q-Z\Talvar 2015.mkv,Talvar 2015,0.34,.mkv,4934950,Talvar,2015,"['Crime', 'Drama', 'Mystery', 'Thriller']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Q-Z\Tamanchey ( 2014 ).mkv,Tamanchey ( 2014 ),0.97,.mkv,2317135,Tamanchey: Pyar Mein Dil Pe Maar De Goli,2014,"['Crime', 'Romance']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Q-Z\Tamasha.2015.mkv,Tamasha_2015,1.2,.mkv,3148502,Tamasha,2015,"['Comedy', 'Drama', 'Romance']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Q-Z\Tamasha.2015.mkv,Tamasha_2015,1.2,.mkv,3148502,Tamasha,2015,"['Comedy', 'Drama', 'Romance']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Q-Z\Tamasha.2015.mp4,Tamasha_2015,1.02,.mp4,3148502,Tamasha,2015,"['Comedy', 'Drama', 'Romance']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Q-Z\Tamasha.2015.mp4,Tamasha_2015,1.02,.mp4,3148502,Tamasha,2015,"['Comedy', 'Drama', 'Romance']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Q-Z\Tanhaji-The Unsung Warrior (2020).mkv,Tanhaji-The Unsung Warrior (2020),1.04,.mkv,8108274,Tanhaji: The Unsung Warrior,2020,"['Action', 'Biography', 'Drama', 'History']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Q-Z\Tanu Weds Manu Returns (2015).mp4,Tanu Weds Manu Returns (2015),0.93,.mp4,2140465,Tanu Weds Manu Returns,2015,"['Comedy', 'Drama', 'Romance']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Q-Z\Tarkieb.mp4,Tarkieb,0.76,.mp4,0252038,Tarkieb,2000,"['Mystery', 'Thriller']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Q-Z\Taxi No 9211.mp4,Taxi No 9211,0.86,.mp4,0476884,Taxi No. 9 2 11: Nau Do Gyarah,2006,"['Comedy', 'Drama', 'Thriller']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Q-Z\Teefa In Trouble (2018).mkv,Teefa In Trouble (2018),1.27,.mkv,8043306,Teefa In Trouble,2018,"['Action', 'Comedy', 'Crime', 'Musical', 'Romance']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Q-Z\Tejasvini (Aramm) 2018.mkv,Tejasvini (Aramm) 2018,0.82,.mkv,7738594,Naachiyaar,2018,"['Action', 'Drama', 'Thriller']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Q-Z\Telugu.Agent.Sai.Srinivasa.Athreya.2019.mkv,Telugu_Agent_Sai_Srinivasa_Athreya_2019,1.23,.mkv,10214826,Agent Sai Srinivasa Athreya,2019,"['Comedy', 'Crime', 'Mystery', 'Thriller']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Q-Z\Tere Mere Sapne.mp4,Tere Mere Sapne,0.77,.mp4,0067840,Tere Mere Sapne,1971,"['Drama', 'Romance']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Q-Z\Tere Naam 2003.mkv,Tere Naam 2003,3.03,.mkv,0374271,In Your Name,2003,"['Action', 'Drama', 'Romance']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Q-Z\Teri Meri Kahaani 2012 .mkv,Teri Meri Kahaani 2012,1.02,.mkv,2354407,Teri Meri Kahaani,2012,"['Comedy', 'Drama', 'Romance']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Q-Z\Thambi 2019.mkv,Thambi 2019,1.43,.mkv,10468636,Thambi,2019,"['Action', 'Thriller']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Q-Z\Thanedaar (1990).mkv,Thanedaar (1990),1.44,.mkv,0098461,Thanedaar,1990,"['Action', 'Crime', 'Drama']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Q-Z\Thank.God.2022.1080p.mkv,Thank_God_2022_1080P,1.68,.mkv,28061402,Manike | Dr Ash | Music Video Cover | Thank god 2022,2022,"['Short', 'Romance']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Q-Z\The Attacks of 26.11 (2013).mkv,The Attacks Of 26_11 (2013),1.44,.mkv,2635622,The Attacks of 26/11,2013,"['Action', 'Crime', 'Drama', 'History', 'Thriller']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Q-Z\The Bull of Dalal Street (2020).mkv,The Bull Of Dalal Street (2020),0.66,.mkv,11412368,The Bull of Dalal Street,2020,['Drama'],Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Q-Z\The Burning Train.mp4,The Burning Train,0.76,.mp4,0158534,The Burning Train,1980,"['Action', 'Thriller']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Q-Z\The Darjeeling Limited (2007).mkv,The Darjeeling Limited (2007),1.45,.mkv,0838221,The Darjeeling Limited,2007,"['Adventure', 'Comedy', 'Drama']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Q-Z\The Dirty Picture (2011).mkv,The Dirty Picture (2011),1.3,.mkv,1954206,The Dirty Picture,2011,"['Biography', 'Comedy', 'Drama', 'Musical', 'Romance']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Q-Z\The Ghazi Attack (2017).mkv,The Ghazi Attack (2017),1.1,.mkv,6299040,The Ghazi Attack,2017,"['Action', 'Thriller', 'War']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Q-Z\The Great Story Of Sodabuddi (2018).mkv,The Great Story Of Sodabuddi (2018),0.7,.mkv,5652478,The Great Story of Sodabuddi,2016,"['Crime', 'Drama', 'Romance']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Q-Z\The Jungle Book (2016).mkv,The Jungle Book (2016),0.98,.mkv,3040964,The Jungle Book,2016,"['Animation', 'Action', 'Adventure', 'Drama', 'Family', 'Fantasy', 'Musical']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Q-Z\The Stoneman Murders (2009).mp4,The Stoneman Murders (2009),0.84,.mp4,1183946,The Stoneman Murders,2009,"['Crime', 'Drama', 'Mystery', 'Thriller']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Q-Z\The Super Khiladi 2.mp4,The Super Khiladi 2,1.25,.mp4,1661031,Brindaavanam,2010,"['Action', 'Comedy', 'Drama', 'Musical', 'Romance']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Q-Z\The Terror Live 2013.mkv,The Terror Live 2013,1.19,.mkv,2990738,The Terror Live,2013,"['Action', 'Crime', 'Drama', 'Thriller']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Q-Z\The Train _1970_ HD.mp4,The Train _1970_ Hd,1.05,.mp4,3631112,The Girl on the Train,2016,"['Crime', 'Drama', 'Mystery', 'Thriller']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Q-Z\The Train.mp4,The Train,0.82,.mp4,3631112,The Girl on the Train,2016,"['Crime', 'Drama', 'Mystery', 'Thriller']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Q-Z\The.Family.Man.2019.mkv,The_Family_Man_2019,1.1,.mkv,9544034,The Family Man,2019,"['Action', 'Comedy', 'Drama']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Q-Z\The.Infiltrator.2016.mkv,The_Infiltrator_2016,1.1,.mkv,1355631,The Infiltrator,2016,"['Biography', 'Crime', 'Drama', 'Thriller']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Q-Z\The.Tashkent.Files.2019.mkv,The_Tashkent_Files_2019,1.36,.mkv,8108268,The Tashkent Files,2019,"['Drama', 'Mystery', 'Thriller']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Q-Z\The_Big_Bull_2021.mkv,The_Big_Bull_2021,1.53,.mkv,9614452,The Big Bull,2021,"['Biography', 'Crime', 'Drama', 'Mystery']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Q-Z\The_Legend_of_Bhagat_Singh_2002.mkv,The_Legend_Of_Bhagat_Singh_2002,1.3,.mkv,0319736,The Legend of Bhagat Singh,2002,"['Action', 'Biography', 'Drama', 'History']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Q-Z\The_Mandalorian_S02E01.mkv,The_Mandalorian_S02E01,1.29,.mkv,8111088,The Mandalorian,2019,"['Action', 'Adventure', 'Fantasy', 'Sci-Fi']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Q-Z\The_Namesake_2006.mkv,The_Namesake_2006,1.85,.mkv,0433416,The Namesake,2006,['Drama'],Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Q-Z\Think and Trade like Champion.pdf,Think And Trade Like Champion,0.01,.pdf,11852776,John Travolta & Olivia Newton-John: I Think You Might Like It,2012,['Music'],Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Q-Z\Thor Ragnarok 2017.mkv,Thor Ragnarok 2017,1.1,.mkv,3501632,Thor: Ragnarok,2017,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Sci-Fi']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Q-Z\Thugs Of Hindustan (2018).mkv,Thugs Of Hindustan (2018),1.45,.mkv,5970844,Thugs of Hindostan,2018,"['Action', 'Adventure']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Q-Z\Tiger_Zinda_Hai_2017.mkv,Tiger_Zinda_Hai_2017,1.39,.mkv,5956100,Tiger Zinda Hai,2017,"['Action', 'Adventure', 'Thriller']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Q-Z\Toilet Ek Prem Katha 2017.mkv,Toilet Ek Prem Katha 2017,1.6,.mkv,5785170,Toilet: A Love Story,2017,"['Comedy', 'Drama', 'Romance']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Q-Z\Toofaan 2021.mkv,Toofaan 2021,1.23,.mkv,11045422,Toofaan,2021,"['Action', 'Drama', 'Sport']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Q-Z\TOTAL SIYAPA (2014).mkv,Total Siyapa (2014),0.75,.mkv,2727028,Total Chaos,2014,"['Comedy', 'Drama', 'Romance']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Q-Z\Traffic (2016).mkv,Traffic (2016),0.72,.mkv,2939912,Traffic,2016,"['Adventure', 'Drama', 'Thriller']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Q-Z\Trapped 2017.mkv,Trapped 2017,1.45,.mkv,7042082,Puss in Book: Trapped in an Epic Tale,2017,"['Animation', 'Short', 'Action', 'Adventure', 'Comedy', 'Family', 'Fantasy']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Q-Z\TRIGGERED (2020).mkv,Triggered (2020),1.33,.mkv,9419976,Triggered,2020,"['Action', 'Comedy', 'Horror', 'Thriller']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Q-Z\Tum Bin 2 (2016).mkv,Tum Bin 2 (2016),1.25,.mkv,5717110,Tum Bin II,2016,"['Drama', 'Romance']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Q-Z\Tum Haseen Main Jawan (1970).mp4,Tum Haseen Main Jawan (1970),1.69,.mp4,0309005,Tum Haseen Main Jawan,1970,"['Comedy', 'Romance']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Q-Z\Tum.Bin.2001.mkv,Tum_Bin_2001,1.2,.mkv,0299375,Robinson ekspeditionen,1998,"['Adventure', 'Game-Show', 'Reality-TV']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Q-Z\Tumbbad (2018).mkv,Tumbbad (2018),1.46,.mkv,8239946,Tumbbad,2018,"['Drama', 'Fantasy', 'Horror', 'Thriller']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Q-Z\Tumhari Sulu (2017).mkv,Tumhari Sulu (2017),2.44,.mkv,6791730,Tumhari Sulu,2017,"['Comedy', 'Drama']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Q-Z\Tum_Se_Achcha_Kaun_Hai_2002.mkv,Tum_Se_Achcha_Kaun_Hai_2002,1.37,.mkv,0318956,Tum Se Achcha Kaun Hai,2002,"['Drama', 'Musical', 'Romance']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Q-Z\Udaan 2010.mkv,Udaan 2010,0.73,.mkv,1639426,Udaan,2010,['Drama'],Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Q-Z\Udta Punjab 2016.mkv,Udta Punjab 2016,2.43,.mkv,4434004,Udta Punjab,2016,"['Action', 'Crime', 'Drama']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Q-Z\Umrao Jaan (1981) .mp4,Umrao Jaan (1981),0.5,.mp4,0083248,Umrao Jaan,1981,"['Drama', 'Musical', 'Romance']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Q-Z\Unfreedom (2014).mkv,Unfreedom (2014),0.68,.mkv,2049630,Unfreedom,2014,"['Crime', 'Drama', 'Romance', 'Thriller']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Q-Z\Ungli.2014.mkv,Ungli_2014,0.92,.mkv,2392447,Ungli,2014,"['Crime', 'Drama', 'Thriller']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Q-Z\URI The Surgical Strike (2019).mkv,Uri The Surgical Strike (2019),1.38,.mkv,8291224,Uri: The Surgical Strike,2019,"['Action', 'Drama', 'History', 'War']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Q-Z\V.mkv,V,1.89,.mkv,13159924,Gen V,2023,"['Action', 'Adventure', 'Comedy', 'Drama', 'Sci-Fi']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Q-Z\Vaada (2005).mp4,Vaada (2005),1.16,.mp4,0442855,Vaada,2005,"['Action', 'Crime', 'Drama', 'Mystery', 'Romance', 'Thriller']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Q-Z\Vaastav.1999.mkv,Vaastav_1999,1.24,.mkv,0220832,Vaastav: The Reality,1999,"['Action', 'Crime', 'Drama', 'Thriller']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Q-Z\Valimai (2022).mkv,Valimai (2022),0.0,.mkv,10806040,Valimai,2022,"['Action', 'Crime', 'Thriller']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Q-Z\Vedalam (2016) .mp4,Vedalam (2016),1.43,.mp4,5178278,Vedalam,2015,"['Action', 'Drama']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Q-Z\Veer 2010.mkv,Veer 2010,1.45,.mkv,1185412,Veer,2010,"['Action', 'Adventure', 'Drama', 'Romance', 'War']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Q-Z\Vicky Donor_2012.mkv,Vicky Donor_2012,1.49,.mkv,2317337,Vicky Donor,2012,"['Comedy', 'Romance']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Q-Z\Vidhaata 1982.mp4,Vidhaata 1982,1.21,.mp4,0084866,Vidhaata,1982,"['Action', 'Drama']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Q-Z\Virasat_1997.mp4,Virasat_1997,1.36,.mp4,0120456,Virasat,1997,"['Action', 'Drama', 'Musical', 'Romance']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Q-Z\Virgin_Bhanupriya_2020.mkv,Virgin_Bhanupriya_2020,1.56,.mkv,11964084,Virgin Bhanupriya,2020,"['Comedy', 'Drama']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Q-Z\Vishwanath (1978).mp4,Vishwanath (1978),1.19,.mp4,0215338,Vishwanath,1978,"['Action', 'Mystery', 'Thriller']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Q-Z\Vivah 2006.mp4,Vivah 2006,1.45,.mp4,0494290,Vivah,2006,"['Drama', 'Musical', 'Romance']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Q-Z\Waiting (2016).mkv,Waiting (2016),0.83,.mkv,5755092,Waiting on Roxie,2016,"['Short', 'Fantasy']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Q-Z\Wajah Tum Ho 2016.mkv,Wajah Tum Ho 2016,1.5,.mkv,5638474,Wajah Tum Ho,2016,"['Drama', 'Mystery', 'Romance', 'Thriller']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Q-Z\Wajood.mp4,Wajood,1.58,.mp4,0287111,Wajood,1998,"['Action', 'Crime', 'Drama', 'Thriller']",Bollywood
