File Path,movieName_Disk,Size (GB),File Type,movieCode_IMDB,Title_IMDB,Year_IMDB,Genres_IMDB,Classified
D:\Simply_Movies\Bolly\Simply_Up_2_Date\FinalCut\Dhamaka 2021.mkv,Dhamaka 2021,1.89,.mkv,13510660,Dhamaka,2021,"['Action', 'Crime', 'Drama', 'Thriller']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\FinalCut\Dhoom 2004.mkv,Dhoom 2004,1.02,.mkv,0422091,Dhoom,2004,"['Action', 'Crime', 'Drama', 'Thriller']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\FinalCut\Dhoti Lota Aur Chowpatty.mp4,Dhoti Lota Aur Chowpatty,0.44,.mp4,0315487,Dhoti Lota Aur Chowpatty,1975,['Comedy'],Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\FinalCut\Dil Aashna Hai.mkv,Dil Aashna Hai,1.45,.mkv,0101732,Dil Aashna Hai (...The Heart Knows),1992,"['Drama', 'Romance']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\FinalCut\Dil Diya Dard Liya 1966.mp4,Dil Diya Dard Liya 1966,0.84,.mp4,0060310,Dil Diya Dard Liya,1966,"['Drama', 'Musical', 'Romance']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\FinalCut\Dil Tera Diwana.mkv,Dil Tera Diwana,1.12,.mkv,0250339,Dil Tera Diwana,1962,"['Comedy', 'Romance']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\FinalCut\Dilwale  1994.mkv,Dilwale 1994,1.38,.mkv,0337611,Dilwale,1994,"['Action', 'Drama', 'Romance']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\FinalCut\Disturbing The Peace.mp4,Disturbing The Peace,0.8,.mp4,5717194,Disturbing the Peace,2020,"['Action', 'Thriller']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\FinalCut\Do Ankhen Barah Haath.mp4,Do Ankhen Barah Haath,1.24,.mp4,0050322,Do Ankhen Barah Haath,1957,"['Comedy', 'Crime', 'Drama', 'Thriller']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\FinalCut\Dobaaraa 2022.mkv,Dobaaraa 2022,1.04,.mkv,14042066,Dobaaraa,2022,"['Drama', 'Fantasy', 'Mystery', 'Thriller']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\FinalCut\Doli Saja Ke Rakhna.mkv,Doli Saja Ke Rakhna,1.31,.mkv,0207415,Doli Saja Ke Rakhna,1998,"['Drama', 'Romance']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\FinalCut\Don 1978.mp4,Don 1978,1.38,.mp4,0077451,Don,1978,"['Action', 'Crime', 'Thriller']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\FinalCut\Dostana 2008.mkv,Dostana 2008,2.19,.mkv,1185420,Friendship,2008,"['Comedy', 'Drama', 'Romance']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\FinalCut\Double Barrel [2015].mkv,Double Barrel [2015],0.68,.mkv,4930814,Double Barrel,2015,"['Action', 'Comedy', 'Thriller']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\FinalCut\Double Date 2017.mkv,Double Date 2017,0.74,.mkv,6136778,Double Date,2017,"['Comedy', 'Horror']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\FinalCut\Double Impact 1991.mkv,Double Impact 1991,1.08,.mkv,0101764,Double Impact,1991,"['Action', 'Crime']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\FinalCut\Dream Girl 2019.mkv,Dream Girl 2019,1.3,.mkv,9248940,Dream Girl,2019,"['Comedy', 'Romance']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\FinalCut\Drishyam 2013.mkv,Drishyam 2013,1.32,.mkv,3417422,Drishyam,2013,"['Crime', 'Drama', 'Thriller']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\FinalCut\Drishyam-2 2022.mkv,Drishyam-2 2022,1.35,.mkv,15501640,Drishyam 2,2022,"['Crime', 'Drama', 'Mystery', 'Thriller']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\FinalCut\Drive 2019.mkv,Drive 2019,1.46,.mkv,8289930,Formula 1: Drive to Survive,2019,"['Documentary', 'Sport']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\FinalCut\Duplicate 1998.mkv,Duplicate 1998,1.12,.mkv,0164550,Duplicate,1998,"['Action', 'Comedy', 'Crime', 'Romance', 'Thriller']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\FinalCut\Ek Extra Mile 2022.mkv,Ek Extra Mile 2022,0.7,.mkv,18969466,Ek Extra Mile,2022,['Family'],Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\FinalCut\Ek Ka Dum Nenokkadine 2014.mkv,Ek Ka Dum Nenokkadine 2014,0.44,.mkv,2375559,1: Nenokkadine,2014,"['Action', 'Thriller']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\FinalCut\Ek Tha Tiger 2012.mkv,Ek Tha Tiger 2012,0.78,.mkv,2016894,Ek Tha Tiger,2012,"['Action', 'Adventure', 'Romance', 'Thriller']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\FinalCut\El Camino A B B M 2019.mkv,El Camino A B B M 2019,1.06,.mkv,9243946,El Camino: A Breaking Bad Movie,2019,"['Action', 'Crime', 'Drama', 'Thriller']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\FinalCut\Equity 2016.mkv,Equity 2016,0.88,.mkv,3958780,Equity,2016,['Drama'],Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\FinalCut\Etharkkumthunindhavan 2022.mkv,Etharkkumthunindhavan 2022,1.34,.mkv,10340562,Etharkkum Thunindhavan,2022,"['Action', 'Crime', 'Drama', 'Thriller']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\FinalCut\Exposed 2016.mkv,Exposed 2016,0.73,.mkv,4019560,Exposed,2016,"['Crime', 'Drama', 'Mystery', 'Thriller']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\FinalCut\Fan 2018.mkv,Fan 2018,1.32,.mkv,4123430,Fantastic Beasts: The Crimes of Grindelwald,2018,"['Adventure', 'Family', 'Fantasy']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\FinalCut\Fever 2016.mkv,Fever 2016,1.1,.mkv,3832096,Cabin Fever,2016,"['Horror', 'Sci-Fi', 'Thriller']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\FinalCut\Filmistaan 2014.mp4,Filmistaan 2014,0.4,.mp4,4192640,Film Istanbul,2014,"['Short', 'Drama']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\FinalCut\Finding Neverland 2004.mkv,Finding Neverland 2004,0.68,.mkv,0308644,Finding Neverland,2004,"['Biography', 'Drama', 'Family']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\FinalCut\Fir.mp4,Fir,1.16,.mp4,16098700,Fire Country,2022,['Drama'],Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\FinalCut\Flower Of Evil 2020.mkv,Flower Of Evil 2020,1.02,.mkv,11691684,Flower of Evil,2020,"['Crime', 'Mystery', 'Romance', 'Thriller']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\FinalCut\Force 2011.mkv,Force 2011,0.99,.mkv,1992138,Force,2011,"['Action', 'Crime', 'Drama', 'Romance', 'Thriller']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\FinalCut\Ford Vs Ferrari.mkv,Ford Vs Ferrari,1.16,.mkv,1950186,Ford v Ferrari,2019,"['Action', 'Biography', 'Drama', 'Sport']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\FinalCut\Fracture 2007.mkv,Fracture 2007,0.73,.mkv,0488120,Fracture,2007,"['Crime', 'Drama', 'Thriller']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\FinalCut\Fukrey 2013.mp4,Fukrey 2013,1.23,.mp4,2806788,Fukrey,2013,"['Comedy', 'Drama', 'Romance']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\FinalCut\Gadar Ek Prem Katha 2001.mkv,Gadar Ek Prem Katha 2001,1.46,.mkv,0284137,Gadar: Ek Prem Katha,2001,"['Action', 'Drama', 'Romance']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\FinalCut\Gali Gali Chor Hai.mp4,Gali Gali Chor Hai,0.95,.mp4,2188749,Gali Gali Chor Hai,2012,"['Comedy', 'Drama']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\FinalCut\Gangaa Jamuna Saraswathi 1988.mp4,Gangaa Jamuna Saraswathi 1988,1.12,.mp4,0095198,Gangaa Jamunaa Saraswathi,1988,"['Action', 'Drama', 'Romance']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\FinalCut\Gangubai Kathiawadi 2022.mkv,Gangubai Kathiawadi 2022,1.49,.mkv,10083340,Gangubai Kathiawadi,2022,"['Biography', 'Crime', 'Drama']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\FinalCut\Garam Khoon.mkv,Garam Khoon,1.43,.mkv,0432866,Garam Khoon,1980,['Action'],Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\FinalCut\Garam Masala 2005.mkv,Garam Masala 2005,1.07,.mkv,0453671,Garam Masala,2005,"['Comedy', 'Romance']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\FinalCut\Gargi 2022.mkv,Gargi 2022,2.1,.mkv,21261388,Gargi,2022,"['Drama', 'Thriller']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\FinalCut\Garv 2004.mp4,Garv 2004,1.09,.mp4,0415003,Pride and Honour,2004,"['Action', 'Crime', 'Drama', 'Thriller']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\FinalCut\Gauri.mp4,Gauri,0.73,.mp4,0063003,Gauri,1968,"['Drama', 'Family']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\FinalCut\Geetha Govindam 2018.mkv,Geetha Govindam 2018,0.75,.mkv,8590896,Geetha Govindam,2018,"['Comedy', 'Drama', 'Romance']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\FinalCut\Gehraiyaan 2022.mkv,Gehraiyaan 2022,1.66,.mkv,10733228,Gehraiyaan,2022,"['Drama', 'Romance']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\FinalCut\Ghayal 2016.mkv,Ghayal 2016,0.68,.mkv,4683366,Ghayal Once Again,2016,"['Action', 'Crime', 'Drama', 'Thriller']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\FinalCut\Ghost Stories 2020.mkv,Ghost Stories 2020,0.96,.mkv,10230404,Ghost Stories,2020,"['Horror', 'Thriller']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\FinalCut\Glass Onion A Knives Out Mystery 2022.mkv,Glass Onion A Knives Out Mystery 2022,2.88,.mkv,23724524,Netflix: The Glass Onion Cast Reacts to the Trailer for Glass Onion: A Knives Out Mystery,2022,"['Short', 'Mystery']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\FinalCut\Go Goa Gone 2013.mkv,Go Goa Gone 2013,0.84,.mkv,2436516,Go Goa Gone,2013,"['Action', 'Adventure', 'Comedy', 'Horror', 'Sci-Fi']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\FinalCut\Goodachari 2018.mkv,Goodachari 2018,1.39,.mkv,7758160,Goodachari,2018,"['Action', 'Thriller']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\FinalCut\Goodbye 2022.Mkv,Goodbye 2022,1.09,.Mkv,14438964,Goodbye,2022,"['Comedy', 'Drama', 'Family']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\FinalCut\Gran Turismo 2023.mkv,Gran Turismo 2023,1.38,.mkv,4495098,Gran Turismo,2023,"['Action', 'Adventure', 'Drama', 'Sport']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\FinalCut\Great Grand Masti 2016.mkv,Great Grand Masti 2016,1.5,.mkv,4675030,Great Grand Masti,2016,"['Comedy', 'Drama', 'Fantasy', 'Horror']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\FinalCut\Guilty 2020.mkv,Guilty 2020,0.83,.mkv,10062614,Guilty,2020,"['Drama', 'Thriller']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\FinalCut\Gunday 2014.mkv,Gunday 2014,1.2,.mkv,2574698,Gunday,2014,"['Action', 'Drama', 'Musical', 'Romance']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\FinalCut\Gurgaon 2017.mkv,Gurgaon 2017,1.37,.mkv,4699202,Gurgaon,2017,"['Crime', 'Thriller']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\FinalCut\Haddi 2023.mkv,Haddi 2023,1.63,.mkv,22188452,Haddi,2023,"['Crime', 'Drama']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\FinalCut\Hadh Kar Di Aapne.mkv,Hadh Kar Di Aapne,1.46,.mkv,0244528,Hadh Kar Di Aapne,2000,"['Comedy', 'Romance']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\FinalCut\Halahal 2020.mkv,Halahal 2020,1.44,.mkv,9875128,Halahal,2020,"['Crime', 'Drama', 'Mystery', 'Thriller']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\FinalCut\Hands Of Stone 2016.mkv,Hands Of Stone 2016,0.93,.mkv,1781827,Hands of Stone,2016,"['Biography', 'Drama', 'Sport']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\FinalCut\Hansel & Gretel Witch Hunters.mp4,Hansel & Gretel Witch Hunters,0.91,.mp4,1428538,Hansel & Gretel: Witch Hunters,2013,"['Action', 'Fantasy', 'Horror']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\FinalCut\Haseena Parkar 2017.mkv,Haseena Parkar 2017,1.03,.mkv,6512784,Haseena,2017,"['Biography', 'Crime', 'Drama', 'Thriller']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\FinalCut\Haunted - 3D.mkv,Haunted - 3D,0.01,.mkv,1887763,Haunted - 3D,2011,"['Action', 'Fantasy', 'Horror']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\FinalCut\Hazaaron Khwaishein Aisi.mkv,Hazaaron Khwaishein Aisi,1.31,.mkv,0411469,Hazaaron Khwaishein Aisi,2003,['Drama'],Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\FinalCut\Heart Of Stone 2023.mkv,Heart Of Stone 2023,2.82,.mkv,13603966,Heart of Stone,2023,"['Action', 'Crime', 'Thriller']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\FinalCut\Hello Namasthe 2016.mkv,Hello Namasthe 2016,0.68,.mkv,5328630,Hello Namasthe,2016,"['Comedy', 'Drama']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\FinalCut\Helmet 2021.mkv,Helmet 2021,0.81,.mkv,11460818,Helmet,2021,"['Comedy', 'Drama']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\FinalCut\Hero 1983.mkv,Hero 1983,1.57,.mkv,0085859,Local Hero,1983,"['Comedy', 'Drama']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\FinalCut\Himalay Putra 1997.mkv,Himalay Putra 1997,1.23,.mkv,0119295,Himalay Putra,1997,"['Action', 'Drama', 'Romance']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\FinalCut\Hotel Mumbai 2019.mkv,Hotel Mumbai 2019,0.97,.mkv,11052402,Behind the Scenes of 'Hotel Mumbai',2019,"['Documentary', 'Short', 'History', 'News', 'Talk-Show']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\FinalCut\Housefull 3 2016.mkv,Housefull 3 2016,1.3,.mkv,4559046,Housefull 3,2016,"['Action', 'Comedy', 'Romance']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\FinalCut\Hum Dil De Chuke Sanam.mkv,Hum Dil De Chuke Sanam,1.2,.mkv,0150992,Hum Dil De Chuke Sanam,1999,"['Comedy', 'Drama', 'Musical', 'Romance']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\FinalCut\Hum Do Hamare Do 2021.mkv,Hum Do Hamare Do 2021,1.8,.mkv,11816092,Hum Do Hamare Do,2021,['Comedy'],Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\FinalCut\Hum Dono 1985.mp4,Hum Dono 1985,1.11,.mp4,0087434,Hum Dono,1985,"['Comedy', 'Family', 'Musical', 'Romance']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\FinalCut\Hum Ho Gaye Aap Ke.mkv,Hum Ho Gaye Aap Ke,1.37,.mkv,0292552,Hum Ho Gaye Aap Ke,2001,"['Drama', 'Musical', 'Romance']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\FinalCut\Hum Tum Pe Marte Hain.mp4,Hum Tum Pe Marte Hain,1.75,.mp4,0226786,Hum Tum Pe Marte Hain,1999,"['Action', 'Comedy', 'Drama', 'Romance']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\FinalCut\Hurdang 2022.mkv,Hurdang 2022,1.91,.mkv,10919304,Hurdang,2022,"['Drama', 'Romance']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\FinalCut\Iifa Awards 2016.mkv,Iifa Awards 2016,0.98,.mkv,10127430,19th IIFA Awards,2018,['Reality-TV'],Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\FinalCut\Ilaaka.mp4,Ilaaka,1.41,.mp4,0097563,Ilaaka,1989,"['Action', 'Drama']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\FinalCut\Immaan Dharam.mp4,Immaan Dharam,1.33,.mp4,0076177,Immaan Dharam,1977,"['Action', 'Drama']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\FinalCut\Independence Day 1996.mkv,Independence Day 1996,0.8,.mkv,0116629,Independence Day,1996,"['Action', 'Adventure', 'Sci-Fi']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\FinalCut\Indubala Bhaater Hotel 2023 S01.mkv,Indubala Bhaater Hotel 2023 S01,1.26,.mkv,26542712,Indubala Bhaater Hotel,2023,['Drama'],Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\FinalCut\Ishq 1997.mp4,Ishq 1997,0.7,.mp4,0133024,Ishq,1997,"['Action', 'Comedy', 'Drama', 'Musical', 'Romance']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\FinalCut\Ishqeria 2018.mkv,Ishqeria 2018,1.43,.mkv,2802062,Ishqeria,2018,"['Comedy', 'Romance']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\FinalCut\Iyobinte Pusthakam2014.mkv,Iyobinte Pusthakam2014,0.68,.mkv,4186118,Iyobinte Pusthakam,2014,"['Action', 'Adventure', 'Drama', 'Romance', 'Thriller']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\FinalCut\Jaan E Mann.mp4,Jaan E Mann,1.63,.mp4,0456481,Jaan-E-Mann: Lets Fall in Love Again,2006,"['Comedy', 'Drama', 'Musical', 'Romance']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\FinalCut\Jaanam Samjha Karo 1999.mkv,Jaanam Samjha Karo 1999,1.45,.mkv,0226847,Jaanam Samjha Karo,1999,"['Drama', 'Romance']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\FinalCut\Jaane Jaan 2023.mkv,Jaane Jaan 2023,3.1,.mkv,15748830,Jaane Jaan,2023,"['Crime', 'Drama', 'Mystery', 'Thriller']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\FinalCut\Jaanisaar 2015.mp4,Jaanisaar 2015,2.6,.mp4,3826186,Jaanisaar,2015,"['Drama', 'Romance']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\FinalCut\Jackpot 2013.mkv,Jackpot 2013,0.6,.mkv,3309662,Jackpot,2013,"['Comedy', 'Thriller']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\FinalCut\Jai Gangaajal 2016.mkv,Jai Gangaajal 2016,1.34,.mkv,4979082,Jai Gangaajal,2016,"['Crime', 'Drama']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\FinalCut\Jailer 2023.mkv,Jailer 2023,2.72,.mkv,11663228,Jailer,2023,"['Action', 'Comedy', 'Crime', 'Thriller']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\FinalCut\Jalebi - The Taste Of Everlasting Love  2018.mkv,Jalebi - The Taste Of Everlasting Love 2018,1.27,.mkv,8069260,I gefsi tis agapis,2018,"['Romance', 'Sci-Fi']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\FinalCut\Jannat 2 2012.mkv,Jannat 2 2012,0.83,.mkv,2319889,Jannat 2,2012,"['Crime', 'Drama', 'Thriller']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\FinalCut\Jatt And Juliet 2 2013.mp4,Jatt And Juliet 2 2013,1.45,.mp4,2673882,Jatt & Juliet 2,2013,"['Comedy', 'Romance']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\FinalCut\Jawaan 2017.mp4,Jawaan 2017,1.37,.mp4,7208648,Jawaan,2017,"['Action', 'Thriller']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\FinalCut\Jawab 1995.mp4,Jawab 1995,1.03,.mp4,0267613,Jawab,1995,"['Action', 'Drama', 'Romance']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\FinalCut\Jawan 2023.mkv,Jawan 2023,2.75,.mkv,15354916,Jawan,2023,"['Action', 'Thriller']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\FinalCut\Jawani Diwani.mkv,Jawani Diwani,1.01,.mkv,0155775,Jawani Diwani,1972,"['Musical', 'Family', 'Romance', 'Action', 'Drama']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\FinalCut\Jayantabhai Ki Luv Story 2013.mkv,Jayantabhai Ki Luv Story 2013,0.92,.mkv,2622130,Jayantabhai Ki Luv Story,2013,"['Action', 'Comedy', 'Romance']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\FinalCut\Jayeshbhai Jordaar 2022.mkv,Jayeshbhai Jordaar 2022,1.95,.mkv,10393870,Jayeshbhai Jordaar,2022,"['Comedy', 'Drama']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\FinalCut\Jigariyaa 2014.mkv,Jigariyaa 2014,1.45,.mkv,4010306,Jigariyaa,2014,['Drama'],Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\FinalCut\Jism 2 2012.mp4,Jism 2 2012,0.95,.mp4,2226666,Jism 2,2012,"['Drama', 'Romance', 'Thriller']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\FinalCut\Jo And The Boy  2015.mkv,Jo And The Boy 2015,0.78,.mkv,5297182,Jo and the Boy,2015,['Drama'],Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\FinalCut\Jo Jeeta Wohi Sikandar.webm,Jo Jeeta Wohi Sikandar,0.84,.webm,0104561,Jo Jeeta Wohi Sikandar,1992,"['Comedy', 'Drama', 'Romance', 'Sport']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\FinalCut\Jodi No 1 2001.mp4,Jodi No 1 2001,1.14,.mp4,0278522,Jodi No. 1,2001,"['Comedy', 'Crime', 'Romance']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\FinalCut\Johnny English Strikes Again 2018.mkv,Johnny English Strikes Again 2018,0.88,.mkv,6921996,Johnny English Strikes Again,2018,"['Action', 'Adventure', 'Comedy']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\FinalCut\Jolly Llb 2 2017.mkv,Jolly Llb 2 2017,1.11,.mkv,5982852,Jolly LLB 2,2017,"['Comedy', 'Crime', 'Drama']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\FinalCut\Jonathan 2018.mkv,Jonathan 2018,0.78,.mkv,5639446,Jonathan,2018,"['Drama', 'Mystery', 'Sci-Fi', 'Thriller']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\FinalCut\Joroo Ka Ghulam.mp4,Joroo Ka Ghulam,0.73,.mp4,0156651,Joroo Ka Ghulam,1972,"['Comedy', 'Romance']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\FinalCut\Josh 2000.mkv,Josh 2000,1.25,.mkv,0151150,Josh,2000,"['Action', 'Drama', 'Musical', 'Romance']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\FinalCut\Judgementall Hai Kya 2019.mkv,Judgementall Hai Kya 2019,1.26,.mkv,8108196,Judgementall Hai Kya,2019,"['Comedy', 'Drama', 'Mystery', 'Thriller']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\FinalCut\Judwaa 1997.mkv,Judwaa 1997,2.82,.mkv,0119428,Judwaa,1997,"['Action', 'Comedy', 'Drama', 'Romance']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\FinalCut\Judwaa 2 2017.mkv,Judwaa 2 2017,3.0,.mkv,5456546,Judwaa 2,2017,"['Action', 'Comedy']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\FinalCut\Jugjugg Jeeyo 2022.mkv,Jugjugg Jeeyo 2022,2.0,.mkv,13449624,Jug Jugg Jeeyo,2022,"['Comedy', 'Drama', 'Family', 'Romance']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\FinalCut\Jungle 2017.mkv,Jungle 2017,0.93,.mkv,3758172,Jungle,2017,"['Action', 'Adventure', 'Biography', 'Drama', 'Thriller']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\FinalCut\Jurmana.mp4,Jurmana,1.22,.mp4,0079382,Jurmana,1979,"['Drama', 'Romance']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\FinalCut\K G F Chapter 1 - 2018.mkv,K G F Chapter 1 - 2018,1.34,.mkv,25728596,G I F Chapter 1,2022,"['Short', 'Action', 'Sci-Fi']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\FinalCut\Kaabil 2017.mkv,Kaabil 2017,3.0,.mkv,5460276,Kaabil,2017,"['Action', 'Crime', 'Drama', 'Romance', 'Thriller']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\FinalCut\Kaagaz Ke Fools  2015.mkv,Kaagaz Ke Fools 2015,0.29,.mkv,2962230,Kaagaz Ke Fools,2015,['Comedy'],Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\FinalCut\Kabeela.mp4,Kabeela,1.59,.mp4,0367918,Kabeela,1976,"['Action', 'Adventure', 'Crime', 'Drama']",Bollywood
